,total_score,Sc,Sc_int_area,complex_normalized,dG_cross,dG_cross/dSASAx100,dG_separated,dG_separated/dSASAx100,dSASA_hphobic,dSASA_int,dSASA_polar,ddg,delta_unsatHbonds,dslf_fa13,fa_atr,fa_dun,fa_elec,fa_intra_rep,fa_intra_sol_xover4,fa_rep,fa_sol,hbond_E_fraction,hbond_bb_sc,hbond_lr_bb,hbond_sc,hbond_sr_bb,hbonds_int,lk_ball_wtd,nres_all,nres_int,omega,p_aa_pp,packstat,per_residue_energy_int,pro_close,rama_prepro,ref,sc_value,side1_normalized,side1_score,side2_normalized,side2_score,binding,cluster
453,-150.773,0.544,71.15899999999999,-1.821,-11.299,-3.109,-8.302,-2.2840000000000003,169.141,363.441,194.3,-8.075,2.0,-1.145,-528.566,148.19899999999998,-148.27700000000002,1.198,22.151,143.909,305.75,0.335,-19.577,-45.096,-7.017,-7.539,2.0,-13.853,108.0,15.0,21.05,-22.364,0.0,-1.225,3.63,-6.301,3.076,0.615,-2.233,-17.861,-0.073,-0.514,0,0
454,-236.133,0.373,256.467,-2.202,-8.764,-1.394,-6.603,-1.05,374.622,628.879,254.257,-6.422000000000001,0.0,-1.145,-533.893,144.366,-143.083,1.134,21.633000000000003,63.914,304.626,0.23,-20.06,-45.096,-6.837999999999999,-7.539,1.0,-13.289,108.0,27.0,21.049,-22.363000000000003,0.0,-2.255,3.665,-6.289,3.076,0.382,-3.0860000000000003,-55.553,-0.594,-5.3420000000000005,0,0
455,-186.233,0.6579999999999999,289.892,-1.758,-16.415,-1.855,-4.597,-0.52,445.761,884.773,439.012,-2.005,4.0,-1.145,-539.739,145.791,-146.744,1.189,22.222,110.581,315.828,1.524,-20.769,-46.29,-7.319,-7.539,6.0,-11.405,108.0,30.0,21.046,-22.365,0.0,-1.1,3.642,-6.291,3.076,0.621,-1.223,-25.69,-0.812,-7.307,0,0
456,-232.864,0.501,127.978,-2.176,-10.19,-1.823,-5.78,-1.034,302.43,558.84,256.409,-6.7860000000000005,0.0,-1.145,-524.819,144.859,-146.79399999999998,1.129,21.598000000000003,62.51,301.54200000000003,0.208,-18.296,-45.096,-6.303,-7.539,2.0,-13.618,108.0,23.0,21.052,-22.364,0.0,-1.286,3.641,-6.296,3.076,0.4579999999999999,-1.929,-28.942,-0.08,-0.639,0,0
457,-233.219,0.491,161.6,-2.18,-10.044,-2.185,-6.114,-1.33,289.654,459.581,169.928,-5.882000000000001,0.0,-1.145,-524.89,140.967,-143.285,1.126,22.03,64.07300000000001,301.91200000000003,0.419,-20.527,-45.096,-7.725,-7.539,2.0,-12.623,108.0,15.0,21.052,-22.365,0.0,-1.469,4.0360000000000005,-6.297000000000001,3.076,0.494,-1.641,-14.765999999999998,-1.211,-7.263999999999999,0,0
458,-235.529,0.547,185.147,-2.201,-11.258,-1.634,-7.0520000000000005,-1.023,350.111,689.092,338.981,-5.839,1.0,-1.145,-531.525,144.368,-151.313,1.169,21.751,64.964,309.67400000000004,0.5589999999999999,-20.248,-45.096,-8.439,-7.539,3.0,-11.258,108.0,21.0,21.036,-22.364,0.0,-1.607,3.665,-6.303,3.076,0.556,-2.378,-33.29,-0.065,-0.457,0,0
459,-608.4259999999999,0.449,463.663,-2.166,-10.04,-0.987,3.976,0.391,679.117,1016.877,337.761,0.8240000000000001,9.0,-2.349,-1593.259,382.528,-489.018,2.735,56.831,217.906,1020.975,-0.254,-30.649,-102.168,-43.385,-80.92,1.0,-29.2,285.0,51.0,49.971,-37.031,0.0,-1.919,24.156,8.36,36.092,0.45,-2.651,-111.344,1.496,13.462,0,0
460,-612.794,0.486,229.92,-2.182,-11.293,-1.599,-10.28,-1.455,461.254,706.33,245.076,-7.465,7.0,-2.349,-1580.684,388.865,-497.967,2.748,56.726000000000006,212.804,1011.447,0.124,-32.238,-101.156,-43.378,-80.92,1.0,-28.261,285.0,36.0,49.984,-37.032,0.0,-1.832,24.158,8.363999999999999,36.092,0.515,-2.6910000000000003,-75.361,1.175,9.397,0,0
461,-617.474,0.597,207.526,-2.198,-8.626,-1.516,-8.59,-1.51,407.727,568.984,161.257,-5.636,4.0,-2.349,-1579.2910000000002,379.38,-484.186,2.732,56.409,213.605,997.706,-0.0,-29.795,-101.156,-42.309,-80.92,0.0,-29.469,285.0,24.0,49.983,-37.031,0.0,-1.239,24.761,8.365,36.092,0.655,-2.036,-36.653,1.153,6.916,0,0
462,-605.985,0.6,221.658,-2.181,-8.198,-1.241,-5.745,-0.87,429.193,660.72,231.527,-3.666,3.0,-2.349,-1580.622,383.27,-490.323,2.7710000000000004,56.356,224.388,1005.743,0.0289999999999999,-30.085,-101.156,-45.93600000000001,-80.92,1.0,-28.619,285.0,26.0,49.967,-37.037,0.0,-1.1740000000000002,24.117,8.357000000000001,36.092,0.5579999999999999,-2.369,-42.64,1.513,12.105,0,0
463,-508.086,0.726,154.10399999999998,-1.859,-10.838,-2.144,-8.485,-1.6780000000000002,265.039,505.56,240.521,-3.596,0.0,-2.077,-1636.939,375.665,-442.454,2.954,50.602,292.314,963.661,0.1369999999999999,-58.004,-77.373,-26.915,-73.059,1.0,-30.879,277.0,24.0,67.794,-45.185,0.0,-1.237,14.856,10.091,106.863,0.7509999999999999,-1.744,-24.414,-0.528,-5.278,0,0
464,-501.159,0.512,229.732,-1.832,-9.005,-1.713,-3.019,-0.574,253.014,525.628,272.61400000000003,-2.422,2.0,-2.077,-1640.741,377.146,-447.841,2.938,50.409,298.487,972.436,1.297,-58.609,-77.373,-27.362,-73.058,3.0,-29.903,277.0,24.0,67.77199999999999,-45.192,0.0,-0.436,14.856,10.089,106.863,0.431,-0.768,-13.82,0.56,3.358,0,0
465,-510.984,0.617,275.046,-1.853,-22.913,-2.6630000000000003,-12.608,-1.465,526.2909999999999,860.435,334.144,-11.601,7.0,-2.077,-1637.313,381.296,-443.976,2.94,49.288,291.577,962.866,0.557,-57.578,-77.373,-32.079,-73.061,5.0,-29.896,277.0,33.0,67.77600000000001,-45.18899999999999,0.0,-1.506,14.856,10.097,106.863,0.634,-2.432,-43.783,-0.395,-5.9270000000000005,0,0
466,4137.104,0.619,216.678,3.86,-10.348,-1.222,-4.767,-0.563,545.372,847.123,301.751,-1.215,0.0,0.0,-5883.201999999999,1861.229,-1127.85,15.932,225.835,4435.161,3726.197,0.2339999999999999,-79.939,-97.615,-44.708,-252.53,1.0,-126.747,1055.0,40.0,52.208,-4.021,0.0,9.289,320.139,929.012,188.004,0.642,8.321,141.454,10.005,230.114,0,0
467,4143.475,0.556,143.495,3.921,-15.142,-2.3040000000000003,-12.309,-1.873,298.688,657.115,358.42800000000005,-8.474,5.0,0.0,-5874.597,1877.767,-1133.89,15.873,225.49,4430.118,3720.048,0.317,-84.756,-97.614,-44.18,-252.521,3.0,-123.842,1055.0,37.0,52.227,-4.015,0.0,1.601,320.335,929.028,188.004,0.521,0.6629999999999999,9.945,2.241,49.299,0,1
468,4214.838,0.659,99.154,3.971,-9.054,-1.382,-5.5520000000000005,-0.847,472.252,655.164,182.912,1.574,2.0,0.0,-5865.323,1887.715,-1120.049,15.966,226.18,4484.027,3700.917,0.18,-79.507,-97.611,-43.999,-252.537,1.0,-126.318,1055.0,45.0,52.19,-4.013,0.0,7.226,320.21,928.985,188.004,0.667,9.846,216.612,4.718999999999999,108.547,0,1
469,4172.023,0.583,237.905,3.891,-8.963,-0.772,-4.723,-0.407,822.8330000000001,1161.17,338.338,34.891,1.0,0.0,-5886.939,1865.165,-1124.437,16.005,224.813,4462.684,3730.502,-0.0,-79.847,-97.61,-44.164,-252.525,0.0,-127.005,1055.0,62.0,52.18,-4.007,0.0,4.623,320.171,929.033,188.004,0.5660000000000001,2.883,86.475,6.255,200.159,0,1
470,4192.838,0.507,560.089,3.931,-13.300999999999998,-0.914,-4.945,-0.34,752.215,1455.874,703.659,36.833,7.0,0.0,-5897.983,1892.131,-1122.552,15.974,226.358,4470.79,3731.699,0.478,-80.816,-97.608,-42.586000000000006,-252.526,3.0,-128.661,1055.0,51.0,52.18899999999999,-4.013,0.0,2.29,313.383,929.056,188.004,0.48,1.944,52.482,2.678,64.283,0,1
471,4133.334,0.519,352.625,3.893,-15.934,-1.888,-5.502000000000001,-0.652,454.922,843.988,389.065,-5.442,7.0,0.0,-5878.880999999999,1854.454,-1134.629,15.91,226.406,4425.622,3741.177,0.645,-83.906,-97.603,-42.25899999999999,-252.524,4.0,-125.768,1055.0,33.0,52.185,-3.998,0.0,8.771,320.158,928.987,188.004,0.555,13.57,217.12,4.253,72.309,0,1
472,-624.678,0.498,449.201,-0.992,-13.231,-1.029,-4.746,-0.369,690.328,1286.261,595.933,-0.8859999999999999,2.0,0.0,-3803.2,985.073,-919.627,7.209,131.681,710.265,2328.803,0.412,-78.32,-148.405,-55.375,-131.107,2.0,-73.843,656.0,57.0,118.64,-68.86,0.0,-0.828,25.646,107.854,238.89,0.435,-0.843,-21.918000000000003,-0.816,-25.281,0,1
473,-584.625,0.5710000000000001,298.887,-0.904,-8.792,-1.219,1.202,0.1669999999999999,243.924,720.941,477.018,1.663,9.0,0.0,-3803.73,995.793,-910.967,7.282999999999999,132.595,728.842,2328.833,-1.785,-80.407,-148.394,-56.537,-131.108,3.0,-74.006,656.0,26.0,118.678,-68.858,0.0,0.28,30.605,107.863,238.89,0.569,0.084,1.094,0.477,6.197,0,1
474,-576.424,0.373,679.581,-0.909,-12.761,-0.911,-5.653,-0.4039999999999999,705.137,1400.7020000000002,695.565,2.383,5.0,0.0,-3790.267,982.182,-888.8689999999999,7.249,129.475,719.934,2326.378,0.782,-75.623,-148.415,-53.907,-131.09,4.0,-75.775,656.0,55.0,118.7,-68.862,0.0,-0.6940000000000001,25.697,107.878,238.89,0.425,0.2269999999999999,5.664,-1.462,-43.85,0,1
475,8300.148000000001,0.457,192.916,11.214,-14.67,-2.65,-8.369,-1.5119999999999998,342.98800000000006,553.622,210.633,-6.686,5.0,-1.673,-4303.334,1588.644,-681.6560000000001,12.796,147.101,7668.892,2739.349,0.317,-18.89,-74.529,-13.654000000000002,-162.562,2.0,-58.644,740.0,18.0,67.79899999999999,54.102,0.0,3.93,230.134,753.4860000000001,352.787,0.436,4.612,32.285,3.4960000000000004,38.453,0,0
476,8290.542,0.482,139.214,11.192,-6.395,-1.181,0.522,0.096,322.347,541.61,219.263,5.457000000000001,0.0,-1.673,-4307.134,1624.937,-690.54,12.859000000000002,150.563,7633.965999999999,2740.676,-1.996,-17.472,-74.532,-16.746,-162.585,1.0,-59.43,740.0,16.0,67.779,54.08,0.0,2.757,229.469,753.538,352.787,0.4039999999999999,2.278,18.223,3.237,25.895,0,0
477,8262.556999999999,0.365,944.477,10.993,-27.062,-1.354,-16.524,-0.826,1452.786,1999.376,546.59,37.666,3.0,-1.6769999999999998,-4338.404,1596.76,-689.3530000000001,12.778,147.901,7655.366999999999,2752.932,-0.0,-19.382,-74.53399999999999,-16.664,-162.58100000000002,0.0,-57.944,740.0,78.0,67.791,54.097,0.0,7.767,229.233,753.45,352.787,0.33,10.834,498.354,3.358,107.467,0,0
478,8284.305,0.545,532.1990000000001,10.986,-27.546,-1.82,-16.475,-1.088,975.213,1513.727,538.514,22.808000000000003,3.0,-1.672,-4335.13,1628.999,-687.51,12.888,149.134,7644.675999999999,2752.461,0.402,-19.785,-74.54,-22.309,-162.569,5.0,-58.206,740.0,71.0,67.822,54.102,0.0,5.245,229.679,753.477,352.787,0.501,5.696000000000001,205.055,4.781000000000001,167.338,0,0
479,8272.638,0.507,283.469,11.164,-15.415,-1.867,-12.202,-1.4780000000000002,492.328,825.615,333.286,-3.584,0.0,-1.673,-4312.681,1622.705,-688.33,12.899,148.847,7627.533,2734.5690000000004,0.094,-18.743,-74.539,-13.871,-162.57299999999998,1.0,-59.07899999999999,740.0,40.0,67.796,54.085,0.0,6.24,229.541,753.367,352.787,0.519,1.081,21.618,11.399,227.983,0,0
480,8528.003,0.414,714.745,11.101,-23.323,-1.3430000000000002,37.469,2.158,899.828,1736.621,836.7919999999999,15.24,8.0,-1.673,-4337.115,1628.681,-696.1469999999999,13.008,152.321,7884.376,2766.52,-0.1169999999999999,-19.847,-74.536,-21.785,-162.563,4.0,-61.14,740.0,78.0,67.783,54.089,0.0,5.351,229.763,753.4789999999999,352.787,0.42,4.668,186.707,6.07,230.664,0,0
481,-61.627,0.51,237.41,-0.6409999999999999,-12.015999999999998,-1.826,-7.519,-1.143,381.12,657.8639999999999,276.743,0.396,3.0,-1.193,-549.415,165.453,-138.491,1.3219999999999998,23.146,190.077,315.613,0.254,-16.527,-38.855,-10.624,-6.535,1.0,-11.182,110.0,18.0,-0.521,-19.6,0.0,-1.183,2.7260000000000004,14.557,18.42,0.517,-2.265,-24.91,0.517,3.62,0,0
482,-50.753,0.607,233.576,-0.595,-9.948,-1.525,0.8290000000000001,0.127,364.405,652.359,287.954,14.247,1.0,-1.193,-551.462,165.707,-136.02,1.3159999999999998,22.731,202.099,312.29200000000003,-2.427,-14.565,-38.855,-11.866,-6.535,2.0,-9.977,110.0,23.0,-0.517,-19.602,0.0,0.518,2.7260000000000004,14.547,18.42,0.589,0.447,7.153,0.6809999999999999,4.767,0,0
483,-58.54,0.434,238.657,-0.624,-7.956,-1.195,-3.141,-0.472,291.764,665.7180000000001,373.954,5.091,2.0,-1.193,-548.34,162.101,-136.745,1.32,23.339,189.769,317.975,0.789,-14.565,-39.539,-10.245,-6.535,3.0,-11.469,110.0,20.0,-0.521,-19.597,0.0,-0.821,2.7260000000000004,14.557,18.42,0.442,-1.481,-19.248,0.4029999999999999,2.819,0,0
484,-58.742,0.44,464.5630000000001,-0.6990000000000001,-18.555,-1.985,-12.583,-1.346,544.425,934.754,390.328,-4.194,3.0,-1.193,-555.658,160.845,-137.96,1.314,22.938,203.293,315.022,0.038,-14.565,-39.328,-10.077,-6.535,1.0,-12.428,110.0,29.0,-0.521,-19.596,0.0,-1.202,2.7260000000000004,14.561,18.42,0.472,-2.083,-39.568000000000005,0.471,4.709,0,0
485,-39.918,0.584,215.159,-0.599,-7.936,-0.856,-1.577,-0.17,543.794,927.361,383.567,-1.587,4.0,-1.193,-552.475,168.222,-137.755,1.3330000000000002,22.984,206.248,318.203,-0.0,-14.565,-38.855,-10.339,-6.533,0.0,-13.177,110.0,26.0,-0.518,-19.595,0.0,-0.295,5.113,14.563,18.42,0.619,-0.778,-13.234000000000002,0.617,5.556,0,0
486,-41.688,0.65,198.078,-0.485,-15.588,-2.039,-9.456,-1.237,509.281,764.6110000000001,255.33,-9.152,0.0,-1.193,-549.225,162.987,-134.76,1.335,23.258000000000003,213.21,311.375,0.242,-15.812,-38.855,-10.304,-6.534,3.0,-12.75,110.0,24.0,-0.518,-19.601,0.0,-0.647,2.7260000000000004,14.552,18.42,0.6659999999999999,-1.236,-19.781,0.532,4.252,0,0
487,-206.213,0.417,149.541,-1.922,-10.94,-2.2430000000000003,-6.827000000000001,-1.4,343.61400000000003,487.787,144.173,-6.456,0.0,-1.135,-560.922,152.92,-146.141,1.159,22.255,88.06299999999999,313.151,0.205,-18.825,-40.83,-11.604,-7.465,2.0,-10.428,108.0,17.0,18.473,-17.773,0.0,-1.74,2.023,-2.301,13.167,0.511,-2.724,-29.965,0.064,0.387,0,0
488,-199.278,0.545,244.113,-1.896,-10.659,-2.014,-5.845,-1.105,361.78,529.119,167.34,-6.831,0.0,-1.135,-564.57,154.131,-142.30700000000002,1.169,22.681,88.993,315.503,-0.0,-18.825,-40.83,-7.547999999999999,-7.465,0.0,-12.698,108.0,20.0,18.485,-17.771,0.0,-2.4,2.04,-2.298,13.167,0.536,-3.3310000000000004,-49.972,0.395,1.976,0,0
489,-190.965,0.547,97.634,-1.784,-11.062,-2.0580000000000003,-6.627999999999999,-1.233,385.212,537.431,152.219,-6.384,0.0,-1.135,-561.97,153.417,-143.935,1.179,23.257,100.228,314.366,0.286,-20.721,-40.83,-10.828,-7.465,1.0,-10.838,108.0,19.0,18.483,-17.773,0.0,-0.253,2.7310000000000003,-2.298,13.167,0.667,-0.979,-10.774,0.746,5.9670000000000005,0,0
490,-182.008,0.48,246.803,-1.72,-11.272,-1.741,-8.27,-1.277,449.091,647.472,198.381,-7.827000000000001,1.0,-1.135,-561.369,154.582,-146.255,1.181,22.503,105.881,316.698,0.136,-18.537,-40.83,-10.865,-7.465,1.0,-10.011,108.0,26.0,18.481,-17.771,0.0,-1.022,2.042,-2.305,13.167,0.509,-1.984,-33.733000000000004,0.797,7.172000000000001,0,0
491,-208.052,0.653,297.175,-1.949,-18.408,-2.516,-11.605,-1.586,409.514,731.6030000000001,322.089,-9.335,7.0,-1.135,-577.457,157.727,-148.154,1.193,22.596,92.356,323.38,0.436,-20.555,-40.83,-11.572,-7.465,5.0,-11.744000000000002,108.0,23.0,18.476,-17.771,0.0,-1.702,2.039,-2.303,13.167,0.718,-2.431,-41.334,0.365,2.191,0,0
492,-205.024,0.615,144.524,-1.905,-9.324,-1.98,-6.388999999999999,-1.357,303.281,470.92,167.639,-6.381,0.0,-1.135,-562.955,152.327,-145.447,1.166,22.187,89.09100000000001,315.188,-0.0,-18.825,-40.83,-10.828,-7.465,0.0,-11.1,108.0,14.0,18.477,-17.775,0.0,-0.755,2.037,-2.306,13.167,0.615,-1.027,-9.245,-0.265,-1.3259999999999998,0,0
493,-176.241,0.542,120.239,-1.734,-7.39,-1.554,-2.161,-0.4539999999999999,361.446,475.671,114.225,-7.27,0.0,-1.053,-500.698,150.345,-137.002,1.142,21.543000000000003,62.832,285.195,0.615,-15.326,-41.83,-6.624,-6.949,1.0,-14.106,107.0,22.0,28.69,-16.7,0.0,-1.231,3.28,0.264,10.755,0.508,-1.85,-27.755,0.0969999999999999,0.6759999999999999,0,0
494,-191.521,0.595,129.518,-1.801,-10.108,-2.653,-8.374,-2.198,258.321,380.952,122.63,-9.175,0.0,-1.053,-496.596,144.046,-141.132,1.117,20.984,55.19,283.33,0.175,-15.973,-40.501,-7.864,-6.949,1.0,-12.109000000000002,107.0,18.0,28.701,-16.695999999999998,0.0,-1.516,2.968,0.263,10.755,0.593,-1.924,-25.01,-0.457,-2.283,0,0
495,-129.04,0.457,235.024,-1.381,-12.068,-2.341,-8.942,-1.734,357.099,515.621,158.52200000000002,-7.558,2.0,-1.212,-529.658,140.834,-130.594,1.118,21.846,128.403,299.714,0.253,-12.452,-35.758,-6.757000000000001,-6.347,1.0,-9.285,103.0,17.0,-0.128,-18.629,0.0,-0.985,6.882000000000001,12.421,10.563,0.486,-1.357,-17.64,0.223,0.893,0,0
496,49.238,0.67,183.1,0.429,-11.003,-2.427,-10.433,-2.301,283.495,453.419,169.924,-7.185,2.0,-1.212,-535.16,140.716,-133.143,1.138,22.069000000000003,309.233,306.91200000000003,0.1939999999999999,-14.578,-35.758,-6.1160000000000005,-6.347,1.0,-9.642,103.0,19.0,-0.126,-18.63,0.0,-2.123,6.901,12.42,10.563,0.684,-2.775,-41.618,0.322,1.289,0,0
497,-130.46,0.6829999999999999,232.864,-1.381,-14.911,-2.805,-12.178,-2.291,360.107,531.487,171.38,-10.714,4.0,-1.212,-530.183,143.563,-133.28,1.137,22.045,120.452,304.748,0.176,-12.593,-35.758,-6.732,-6.347,2.0,-9.229,103.0,16.0,-0.128,-18.626,0.0,-1.421,8.696,12.425999999999998,10.563,0.715,-1.878,-22.541,-0.051,-0.203,0,0
498,-120.674,0.636,243.657,-1.18,-12.387,-2.219,-8.57,-1.536,384.251,558.132,173.882,-7.712999999999999,2.0,-1.212,-533.651,140.231,-131.282,1.113,22.466,136.836,304.47900000000004,-0.0,-12.585,-35.758,-6.776,-6.347,0.0,-9.31,103.0,15.0,-0.127,-18.631,0.0,-1.416,6.901,12.418,10.563,0.643,-1.98,-21.783,0.134,0.537,0,0
499,28.202,0.669,132.19899999999998,0.142,-9.801,-2.463,-7.975,-2.004,153.743,397.999,244.256,-8.676,5.0,-3.549,-978.728,239.865,-249.599,2.119,31.78,316.594,542.374,0.301,-23.167,-73.093,-12.326,-11.273,3.0,-11.595999999999998,194.0,14.0,20.438,-18.645,0.0,-0.653,114.352,78.812,63.846,0.647,1.506,4.517,-1.241,-13.654000000000002,0,0
500,1073.39,0.433,362.795,3.518,-8.302,-1.135,656.5269999999999,89.762,410.503,731.413,320.91,1036.98,8.0,-3.549,-988.477,239.987,-240.655,2.106,31.125,1362.196,541.783,-0.002,-21.595,-71.633,-12.446,-11.271,2.0,-13.024,194.0,26.0,20.41,-18.649,0.0,25.12,114.401,78.836,63.846,0.4529999999999999,0.374,1.872,31.012,651.247,0,0
501,31.884,0.477,362.172,0.156,-13.800999999999998,-1.746,-12.094,-1.53,596.058,790.3660000000001,194.30900000000003,-10.279000000000002,2.0,-3.55,-986.786,239.136,-239.609,2.105,31.537,328.51800000000003,531.124,-0.0,-22.316,-71.652,-12.319,-11.27,0.0,-11.932,194.0,23.0,20.405,-18.626,0.0,6.358,114.423,78.852,63.846,0.498,0.953,8.577,9.833,137.66,0,0
502,32.067,0.6,167.81599999999997,0.154,-9.103,-1.979,-7.034,-1.529,234.401,460.01,225.609,-7.656000000000001,1.0,-3.548,-973.777,237.906,-245.047,2.096,31.412,312.866,537.8340000000001,0.14,-23.196,-71.641,-10.885,-11.267,1.0,-9.424,194.0,15.0,20.39,-18.641,0.0,-0.418,114.31,78.833,63.846,0.6,1.385,6.926,-1.32,-13.203,0,0
503,-167.543,0.529,216.662,-1.555,-9.626,-1.6840000000000002,-9.726,-1.7009999999999998,376.53,571.732,195.202,-8.045,3.0,-1.151,-529.432,161.093,-137.68200000000002,1.167,21.198,82.13799999999999,295.236,-0.0,-17.784000000000002,-41.032,-8.879,-6.417000000000001,0.0,-9.761,109.0,22.0,15.591,-18.747,0.0,-0.84,2.688,3.269,20.96,0.532,-1.244,-18.663,0.026,0.18,0,0
504,-157.39700000000002,0.598,191.093,-1.5,-9.761,-1.5630000000000002,-8.038,-1.287,465.64,624.379,158.74,-6.752999999999999,1.0,-1.151,-527.159,160.92700000000002,-128.601,1.196,21.7,84.11,290.058,0.018,-17.041,-41.032,-7.757000000000001,-6.417000000000001,1.0,-9.981,109.0,23.0,15.579,-18.749,0.0,-1.01,2.689,3.269,20.96,0.534,-2.012,-28.168000000000003,0.5489999999999999,4.938,0,0
505,-164.27700000000002,0.593,224.361,-1.539,-11.812,-1.953,-7.798999999999999,-1.289,396.797,604.879,208.082,-5.843999999999999,4.0,-1.151,-532.931,162.661,-129.862,1.192,22.034,81.59100000000001,294.453,0.177,-18.048,-41.032,-8.093,-6.417000000000001,1.0,-12.435,109.0,23.0,15.59,-18.746,0.0,-1.05,2.685,3.272,20.96,0.545,-2.135,-29.891,0.639,5.749,0,0
506,-163.60399999999998,0.643,287.291,-1.523,-14.45,-2.271,-6.978,-1.097,388.586,636.372,247.786,-4.67,4.0,-1.151,-533.554,162.192,-133.289,1.203,22.581,82.551,298.613,0.67,-17.926,-41.032,-9.937,-6.417000000000001,4.0,-11.175,109.0,19.0,15.574000000000002,-18.753,0.0,-2.072,2.685,3.272,20.96,0.639,-2.804,-39.257,-0.022,-0.108,0,0
507,-159.833,0.545,97.906,-1.483,-8.573,-2.1630000000000003,-8.675,-2.189,287.327,396.265,108.938,-7.055,1.0,-1.151,-527.077,164.304,-134.09,1.1840000000000002,21.589,82.70700000000001,295.816,0.185,-19.336,-41.032,-8.186,-6.417000000000001,1.0,-11.9,109.0,15.0,15.584,-18.745,0.0,-1.192,2.688,3.268,20.96,0.532,-1.97,-19.705,0.366,1.828,0,0
508,-22.132,0.3279999999999999,320.164,-0.086,-9.306,-1.248,-8.66,-1.161,348.336,745.903,397.567,-6.33,9.0,-8.879,-1742.01,429.474,-384.273,3.315,56.559,556.485,1003.354,0.319,-41.979,-109.952,-17.849,-31.382,2.0,-35.706,333.0,42.0,42.675,-44.148,0.0,0.231,38.117,114.727,149.338,0.347,1.189,29.718000000000004,-1.178,-20.029,0,0
509,-10.929,0.335,236.454,-0.053,-10.693,-1.577,-7.747999999999999,-1.143,314.06,677.9680000000001,363.908,-4.064,0.0,-8.879,-1740.981,425.47,-397.322,3.277,56.147,577.743,1010.084,0.481,-43.2,-109.961,-19.78,-31.384,3.0,-32.833,333.0,33.0,42.681,-44.172,0.0,-0.217,38.118,114.724,149.338,0.331,0.902,12.63,-1.041,-19.787,0,0
510,-22.015,0.441,429.48,-0.0969999999999999,-12.09,-1.185,-6.506,-0.638,572.455,1020.261,447.806,-1.296,4.0,-8.879,-1740.206,425.66,-373.83,3.294,56.18899999999999,552.374,996.034,0.247,-40.96,-109.942,-15.318,-31.38,1.0,-35.797,333.0,47.0,42.667,-44.151,0.0,-1.044,38.198,114.693,149.338,0.445,-0.6509999999999999,-15.623,-1.455,-33.455,0,0
511,-39.814,0.497,225.477,-0.129,-8.809,-1.341,-8.146,-1.24,416.5,656.701,240.201,-8.228,6.0,-8.879,-1738.906,426.41,-383.211,3.285,56.802,548.9730000000001,992.903,-0.0,-40.344,-109.961,-21.765,-31.379,0.0,-34.421,333.0,25.0,42.713,-44.148,0.0,-0.723,38.069,114.706,149.338,0.476,0.615,7.379,-1.957,-25.443,0,0
512,-571.101,0.382,181.159,-1.875,-11.454,-2.0780000000000003,-2.92,-0.53,257.194,551.094,293.9,-3.039,1.0,0.0,-1804.932,418.076,-489.701,3.587,62.238,363.16,1074.5739999999998,0.945,-42.797,-109.426,-31.317,-49.801,3.0,-38.855,315.0,23.0,-3.482,-57.764,0.0,0.395,9.224,26.962,99.152,0.402,-0.984,-11.811,1.899,20.891,0,0
513,-555.783,0.632,230.803,-1.829,-11.372,-1.4240000000000002,-2.0540000000000003,-0.257,494.478,798.465,303.987,-1.992,2.0,0.0,-1814.305,414.033,-473.599,3.605,61.783,376.638,1068.805,0.452,-40.488,-109.44,-27.189,-49.801,1.0,-39.905,315.0,42.0,-3.4810000000000003,-57.766000000000005,0.0,-0.617,9.2,26.975,99.152,0.68,-1.665,-38.29,0.6509999999999999,12.377,0,0
514,-123.282,0.441,270.10400000000004,-1.2009999999999998,-13.702,-2.2840000000000003,-10.642,-1.774,294.769,599.961,305.193,-8.262,4.0,-1.202,-529.673,158.778,-138.796,1.164,20.707,114.111,303.418,0.237,-14.791,-42.354,-5.949,-7.385,2.0,-10.182,107.0,27.0,-0.871,-22.565,0.0,-1.601,28.429,15.864,8.016,0.512,-2.214,-44.278,0.151,1.055,0,0
515,-113.564,0.743,128.167,-1.149,-8.18,-1.886,-5.55,-1.28,323.138,433.741,110.602,-3.595,0.0,-1.202,-529.893,161.4,-133.211,1.18,21.203000000000003,118.569,298.8,-0.0,-14.369000000000002,-42.354,-4.361000000000001,-7.385,0.0,-11.816,107.0,18.0,-0.8740000000000001,-22.567,0.0,0.2769999999999999,29.435,15.865,8.016,0.684,-0.091,-0.999,0.856,5.9910000000000005,0,0
516,-116.71,0.564,86.292,-1.167,-14.123,-3.052,-11.07,-2.392,236.16,462.711,226.551,-7.146,2.0,-1.202,-524.565,158.381,-146.261,1.165,20.96,121.248,305.408,0.371,-14.571,-42.354,-7.276,-7.385,3.0,-10.106,107.0,18.0,-0.8759999999999999,-22.566,0.0,-1.285,29.418000000000003,15.857,8.016,0.594,-2.285,-27.423,0.7170000000000001,4.301,0,0
517,-119.795,0.642,216.55900000000003,-1.206,-13.031,-2.546,-11.825,-2.31,380.304,511.919,131.615,-6.093999999999999,1.0,-1.202,-532.684,157.358,-135.485,1.171,21.3,121.298,297.705,0.072,-13.861,-42.354,-4.859,-7.385,1.0,-9.658,107.0,24.0,-0.8740000000000001,-22.566,0.0,-1.586,28.431,15.854,8.016,0.595,-2.411,-40.987,0.417,2.922,0,0
